,ts_code,symbol,name,area,industry,fullname,list_status
3122,601939.SH,601939,建设银行,北京,银行,中国建设银行股份有限公司,L
3123,601949.SH,601949,中国出版,北京,出版业,中国出版传媒股份有限公司,L
3124,601952.SH,601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,L
3125,601958.SH,601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司,L
3126,601965.SH,601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,L
3127,601966.SH,601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,L
3128,601968.SH,601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,L
3129,601969.SH,601969,海南矿业,海南,普钢,海南矿业股份有限公司,L
3130,601975.SH,601975,招商南油,江苏,水运,招商局南京油运股份有限公司,L
3131,601985.SH,601985,中国核电,北京,新型电力,中国核能电力股份有限公司,L
3132,601988.SH,601988,中国银行,北京,银行,中国银行股份有限公司,L
3133,601989.SH,601989,中国重工,北京,船舶,中国船舶重工股份有限公司,L
3134,601990.SH,601990,南京证券,江苏,证券,南京证券股份有限公司,L
3135,601991.SH,601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司,L
3136,601992.SH,601992,金隅集团,北京,水泥,北京金隅集团股份有限公司,L
3137,601996.SH,601996,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,L
3138,601997.SH,601997,贵阳银行,贵州,银行,贵阳银行股份有限公司,L
3139,601998.SH,601998,中信银行,北京,银行,中信银行股份有限公司,L
3140,601999.SH,601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,L
3141,603000.SH,603000,人民网,北京,互联网,人民网股份有限公司,L
3142,603001.SH,603001,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,L
3143,603002.SH,603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,L
3144,603003.SH,603003,龙宇燃油,上海,石油贸易,上海龙宇燃油股份有限公司,L
3145,603005.SH,603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,L
3146,603006.SH,603006,联明股份,上海,汽车配件,上海联明机械股份有限公司,L
3147,603007.SH,603007,花王股份,江苏,建筑施工,花王生态工程股份有限公司,L
3148,603008.SH,603008,喜临门,浙江,家居用品,喜临门家具股份有限公司,L
3149,603009.SH,603009,北特科技,上海,汽车配件,上海北特科技股份有限公司,L
3150,603010.SH,603010,万盛股份,浙江,化工原料,浙江万盛股份有限公司,L
3151,603011.SH,603011,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,L
3152,603012.SH,603012,创力集团,上海,专用机械,上海创力集团股份有限公司,L
3153,603013.SH,603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,L
3154,603015.SH,603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,L
3155,603016.SH,603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,L
3156,603017.SH,603017,中衡设计,江苏,建筑施工,中衡设计集团股份有限公司,L
3157,603018.SH,603018,中设集团,江苏,建筑施工,中设设计集团股份有限公司,L
3158,603019.SH,603019,中科曙光,天津,电脑设备,曙光信息产业股份有限公司,L
3159,603020.SH,603020,爱普股份,上海,食品,爱普香料集团股份有限公司,L
3160,603021.SH,603021,山东华鹏,山东,玻璃,山东华鹏玻璃股份有限公司,L
3161,603022.SH,603022,新通联,上海,广告包装,上海新通联包装股份有限公司,L
3162,603023.SH,603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,L
3163,603025.SH,603025,大豪科技,北京,电脑设备,北京大豪科技股份有限公司,L
3164,603026.SH,603026,石大胜华,山东,化工原料,山东石大胜华化工集团股份有限公司,L
3165,603027.SH,603027,千禾味业,四川,食品,千禾味业食品股份有限公司,L
3166,603028.SH,603028,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,L
3167,603029.SH,603029,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司,L
3168,603030.SH,603030,全筑股份,上海,装修装饰,上海全筑建筑装饰集团股份有限公司,L
3169,603031.SH,603031,安德利,安徽,百货,安徽安德利百货股份有限公司,L
3170,603032.SH,603032,德新交运,新疆,公路,德力西新疆交通运输集团股份有限公司,L
3171,603033.SH,603033,三维股份,浙江,橡胶,浙江三维橡胶制品股份有限公司,L
3172,603035.SH,603035,常熟汽饰,江苏,汽车配件,常熟市汽车饰件股份有限公司,L
3173,603036.SH,603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,L
3174,603037.SH,603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,L
3175,603038.SH,603038,华立股份,广东,装修装饰,东莞市华立实业股份有限公司,L
3176,603039.SH,603039,泛微网络,上海,软件服务,上海泛微网络科技股份有限公司,L
3177,603040.SH,603040,新坐标,浙江,机械基件,杭州新坐标科技股份有限公司,L
3178,603041.SH,603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司,L
3179,603042.SH,603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,L
3180,603043.SH,603043,广州酒家,广东,食品,广州酒家集团股份有限公司,L
3181,603045.SH,603045,福达合金,浙江,电气设备,福达合金材料股份有限公司,L
3182,603050.SH,603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司,L
3183,603055.SH,603055,台华新材,浙江,纺织,浙江台华新材料股份有限公司,L
3184,603056.SH,603056,德邦股份,上海,仓储物流,德邦物流股份有限公司,L
3185,603058.SH,603058,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司,L
3186,603059.SH,603059,倍加洁,江苏,家居用品,倍加洁集团股份有限公司,L
3187,603060.SH,603060,国检集团,北京,建筑施工,中国建材检验认证集团股份有限公司,L
3188,603063.SH,603063,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,L
3189,603066.SH,603066,音飞储存,江苏,仓储物流,南京音飞储存设备(集团)股份有限公司,L
3190,603067.SH,603067,振华股份,湖北,化工原料,湖北振华化学股份有限公司,L
3191,603068.SH,603068,博通集成,上海,半导体,博通集成电路(上海)股份有限公司,L
3192,603069.SH,603069,海汽集团,海南,公路,海南海汽运输集团股份有限公司,L
3193,603076.SH,603076,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,L
3194,603077.SH,603077,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司,L
3195,603078.SH,603078,江化微,江苏,化工原料,江阴江化微电子材料股份有限公司,L
3196,603079.SH,603079,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,L
3197,603080.SH,603080,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司,L
3198,603081.SH,603081,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司,L
3199,603083.SH,603083,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司,L
3200,603085.SH,603085,天成自控,浙江,汽车配件,浙江天成自控股份有限公司,L
3201,603086.SH,603086,先达股份,山东,农药化肥,山东先达农化股份有限公司,L
3202,603088.SH,603088,宁波精达,浙江,专用机械,宁波精达成形装备股份有限公司,L
3203,603089.SH,603089,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司,L
3204,603090.SH,603090,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司,L
3205,603096.SH,603096,新经典,天津,出版业,新经典文化股份有限公司,L
3206,603098.SH,603098,森特股份,北京,装修装饰,森特士兴集团股份有限公司,L
3207,603099.SH,603099,长白山,吉林,旅游景点,长白山旅游股份有限公司,L
3208,603100.SH,603100,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,L
3209,603101.SH,603101,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司,L
3210,603103.SH,603103,横店影视,浙江,影视音像,横店影视股份有限公司,L
3211,603105.SH,603105,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司,L
3212,603106.SH,603106,恒银金融,天津,电脑设备,恒银金融科技股份有限公司,L
3213,603108.SH,603108,润达医疗,上海,医药商业,上海润达医疗科技股份有限公司,L
3214,603110.SH,603110,东方材料,浙江,染料涂料,新东方新材料股份有限公司,L
3215,603111.SH,603111,康尼机电,江苏,运输设备,南京康尼机电股份有限公司,L
3216,603113.SH,603113,金能科技,山东,化工原料,金能科技股份有限公司,L
3217,603116.SH,603116,红蜻蜓,浙江,服饰,浙江红蜻蜓鞋业股份有限公司,L
3218,603117.SH,603117,万林物流,江苏,仓储物流,江苏万林现代物流股份有限公司,L
3219,603118.SH,603118,共进股份,深圳,通信设备,深圳市共进电子股份有限公司,L
3220,603121.SH,603121,华培动力,上海,汽车配件,上海华培动力科技股份有限公司,L
3221,603123.SH,603123,翠微股份,北京,百货,北京翠微大厦股份有限公司,L
3222,603126.SH,603126,中材节能,天津,环境保护,中材节能股份有限公司,L
3223,603127.SH,603127,昭衍新药,北京,医疗保健,北京昭衍新药研究中心股份有限公司,L
3224,603128.SH,603128,华贸物流,上海,仓储物流,港中旅华贸国际物流股份有限公司,L
3225,603129.SH,603129,春风动力,浙江,摩托车,浙江春风动力股份有限公司,L
3226,603131.SH,603131,上海沪工,上海,专用机械,上海沪工焊接集团股份有限公司,L
3227,603133.SH,603133,碳元科技,江苏,元器件,碳元科技股份有限公司,L
3228,603136.SH,603136,天目湖,江苏,旅游景点,江苏天目湖旅游股份有限公司,L
3229,603138.SH,603138,海量数据,北京,软件服务,北京海量数据技术股份有限公司,L
3230,603139.SH,603139,康惠制药,陕西,中成药,陕西康惠制药股份有限公司,L
3231,603156.SH,603156,养元饮品,河北,软饮料,河北养元智汇饮品股份有限公司,L
3232,603157.SH,603157,拉夏贝尔,上海,服饰,上海拉夏贝尔服饰股份有限公司,L
3233,603158.SH,603158,腾龙股份,江苏,汽车配件,常州腾龙汽车零部件股份有限公司,L
3234,603159.SH,603159,上海亚虹,上海,专用机械,上海亚虹模具股份有限公司,L
3235,603160.SH,603160,汇顶科技,深圳,元器件,深圳市汇顶科技股份有限公司,L
3236,603161.SH,603161,科华控股,江苏,汽车配件,科华控股股份有限公司,L
3237,603165.SH,603165,荣晟环保,浙江,造纸,浙江荣晟环保纸业股份有限公司,L
3238,603166.SH,603166,福达股份,广西,汽车配件,桂林福达股份有限公司,L
3239,603167.SH,603167,渤海轮渡,山东,水运,渤海轮渡集团股份有限公司,L
3240,603168.SH,603168,莎普爱思,浙江,化学制药,浙江莎普爱思药业股份有限公司,L
3241,603169.SH,603169,兰石重装,甘肃,专用机械,兰州兰石重型装备股份有限公司,L
3242,603177.SH,603177,德创环保,浙江,环境保护,浙江德创环保科技股份有限公司,L
3243,603178.SH,603178,圣龙股份,浙江,汽车配件,宁波圣龙汽车动力系统股份有限公司,L
3244,603179.SH,603179,新泉股份,江苏,汽车配件,江苏新泉汽车饰件股份有限公司,L
3245,603180.SH,603180,金牌厨柜,福建,家居用品,厦门金牌厨柜股份有限公司,L
3246,603181.SH,603181,皇马科技,浙江,化工原料,浙江皇马科技股份有限公司,L
3247,603183.SH,603183,建研院,江苏,建筑施工,苏州市建筑科学研究院集团股份有限公司,L
3248,603185.SH,603185,上机数控,江苏,机床制造,无锡上机数控股份有限公司,L
3249,603186.SH,603186,华正新材,浙江,元器件,浙江华正新材料股份有限公司,L
3250,603187.SH,603187,海容冷链,山东,机械基件,青岛海容商用冷链股份有限公司,L
3251,603188.SH,603188,亚邦股份,江苏,染料涂料,江苏亚邦染料股份有限公司,L
3252,603189.SH,603189,网达软件,上海,软件服务,上海网达软件股份有限公司,L
3253,603192.SH,603192,汇得科技,上海,化工原料,上海汇得科技股份有限公司,L
3254,603196.SH,603196,日播时尚,上海,服饰,日播时尚集团股份有限公司,L
3255,603197.SH,603197,保隆科技,上海,汽车配件,上海保隆汽车科技股份有限公司,L
3256,603198.SH,603198,迎驾贡酒,安徽,白酒,安徽迎驾贡酒股份有限公司,L
3257,603199.SH,603199,九华旅游,安徽,旅游景点,安徽九华山旅游发展股份有限公司,L
3258,603200.SH,603200,上海洗霸,上海,环境保护,上海洗霸科技股份有限公司,L
3259,603203.SH,603203,快克股份,江苏,专用机械,快克智能装备股份有限公司,L
3260,603208.SH,603208,江山欧派,浙江,家居用品,江山欧派门业股份有限公司,L
3261,603214.SH,603214,爱婴室,上海,百货,上海爱婴室商务服务股份有限公司,L
3262,603218.SH,603218,日月股份,浙江,工程机械,日月重工股份有限公司,L
3263,603220.SH,603220,贝通信,湖北,通信设备,中贝通信集团股份有限公司,L
3264,603222.SH,603222,济民制药,浙江,化学制药,济民健康管理股份有限公司,L
3265,603223.SH,603223,恒通股份,山东,供气供热,恒通物流股份有限公司,L
3266,603225.SH,603225,新凤鸣,浙江,化纤,新凤鸣集团股份有限公司,L
3267,603226.SH,603226,菲林格尔,上海,家居用品,菲林格尔家居科技股份有限公司,L
3268,603227.SH,603227,雪峰科技,新疆,化工原料,新疆雪峰科技(集团)股份有限公司,L
3269,603228.SH,603228,景旺电子,深圳,元器件,深圳市景旺电子股份有限公司,L
3270,603229.SH,603229,奥翔药业,浙江,化学制药,浙江奥翔药业股份有限公司,L
3271,603232.SH,603232,格尔软件,上海,软件服务,格尔软件股份有限公司,L
3272,603233.SH,603233,大参林,广东,医药商业,大参林医药集团股份有限公司,L
3273,603238.SH,603238,诺邦股份,浙江,纺织,杭州诺邦无纺股份有限公司,L
3274,603239.SH,603239,浙江仙通,浙江,汽车配件,浙江仙通橡塑股份有限公司,L
